宵崎奏,…………
宵崎奏,拯救雪的歌曲啊……
宵崎奏,我會繼續作曲。
宵崎奏,（當時我只是拼命地想跟她約好……）
宵崎奏,（我還不知道要作什麼曲子。）
宵崎奏,（……但也只能作了。）
宵崎奏,如果不作曲， 
我就沒有存在的意義。
宵崎奏,是誰……啊，對了。
宵崎奏,今天是望月同學來打掃的日子吧。
宵崎奏,望月同學，請進。
望月穗波,打擾了， 
今天是打掃的日子喔。
宵崎奏,嗯。 
今天要麻煩妳掃廚房，還有浴室。
望月穗波,那我就馬上開始囉。
望月穗波,啊，對了。我今天帶了花果茶來， 
如果宵崎學姐願意的話，晚點一起喝好嗎？
宵崎奏,……謝謝妳，那就麻煩妳了。
望月穗波,那等打掃結束後， 
我泡好茶再叫妳喔。
宵崎奏,嗯。
宵崎奏,曲子的基調，打磨成這樣就差不多了吧。
宵崎奏,……望月同學大概快掃完了。
宵崎奏,（奶奶說一個人住好歹要請人幫忙做家事， 
當初聽她這樣說還嚇了一跳……）
宵崎奏,（但現在看來是正確的決定。 
一旦房間髒亂，作業效率也會變差。）
宵崎奏,（而且她做的飯也好好吃……）
望月穗波,宵崎學姐～我打掃好了～ 
要喝點茶嗎？
宵崎奏,……我現在過去。
宵崎奏,……好香。
望月穗波,對吧！ 
這是白桃口味的花果茶喔，請用。
宵崎奏,我就不客氣了。
宵崎奏,……好喝。
望月穗波,真的嗎？太好了！
望月穗波,……而且，這樣我就放心多了。
宵崎奏,咦？
望月穗波,本來覺得宵崎學姐今天沒什麼精神， 
但看見妳露出笑容就好了。
宵崎奏,…………
宵崎奏,……望月同學， 
我一直都在想，妳真的好厲害。
宵崎奏,妳家事做得那麼好， 
又會關心我的狀況。
望月穗波,咦？
望月穗波,沒這回事， 
我只是單純喜歡做家事而已。
望月穗波,不過多虧媽媽的朋友推薦， 
我也很慶幸我開始做這個打工。
望月穗波,可以幫別人做家事， 
我真的很樂在其中。
宵崎奏,原來是這樣。
望月穗波,該怎麼說呢？幫助正在煩惱的人， 
讓他們開心起來，我就會覺得很高興。 
雖然有時候會變成有點多管閒事……
宵崎奏,…………
宵崎奏,……如果妳不介意， 
我可以問妳一些事嗎？
望月穗波,咦？好的， 
學姐想問什麼呢？
宵崎奏,我想幫助一個人。
宵崎奏,但是不知道該怎麼做。 
望月同學，如果是妳，妳會怎麼辦呢？
望月穗波,我的話……
望月穗波,我會先多聽那個人說一些自己的事， 
因為每個人想要的幫助都不同。
宵崎奏,如果那個人也不知道 
她自己需要什麼幫助呢？
望月穗波,…………
望月穗波,……這樣的話，我會跟對方聊更多。 
我覺得再更深入了解他會比較好。
望月穗波,如果能知道那個人的感受、知道他在煩惱什麼， 
也許多少就可以幫上忙了。
望月穗波,而且……有些人會不想麻煩周遭的人， 
所以會一個人獨自煩惱。
望月穗波,這樣的人，如果有人願意親近他── 
我覺得他會很開心的。
宵崎奏,更深入了解對方嗎……？
望月穗波,啊…… 
不過也有些人不喜歡被窺探隱私。
望月穗波,唔嗯…… 
不好意思，沒能提供什麼好建議。
宵崎奏,……不會。望月同學，謝謝妳。 
這些建議很有用，我會試著去多了解對方的。
望月穗波,嗯！ 
希望學姐可以幫到那個人。
宵崎奏,嗯，謝謝妳。 
那下週見──
望月穗波,啊，對了……
望月穗波,宵崎學姐，妳對人偶有興趣嗎？
宵崎奏,人偶？
望月穗波,對。 
這附近有舉辦人偶展喔。
望月穗波,朋友有給我公關票， 
但我那週有事沒辦法去……
望月穗波,展覽會場的美術館， 
就在學姐常去探病的醫院附近。
望月穗波,所以我想說 
妳也許可以在回家時順道去看看。
望月穗波,而且之前聽妳說過，看畫能得到作曲的靈感， 
所以我想也許人偶也能帶給妳一些想法……
望月穗波,啊，不過當然是妳有興趣再去……！
宵崎奏,……沒事。 
謝謝妳的好意，那我就收下了。
望月穗波,太好了。 
那我先走了。
宵崎奏,嗯，再見。
宵崎奏,……人偶展啊。
