曉山瑞希,……話說回來，既然櫻花盛開了， 
就表示新學期要開始了呢～
曉山瑞希,妳們覺得，如果我們四個同班會怎樣？
東雲繪名,同班？ 
啊……有點難以想像耶。
東雲繪名,這表示大家會一起去上體育課什麼的吧？ 
那個畫面也太難聯想了。
宵崎奏,體育課啊…… 
感覺會很累，實在不太想上……
曉山瑞希,那麼，我來教妳們增加體力的方法吧！ 
我很擅長運動喔～♪
宵崎奏,我知道體力很重要， 
但會感到疲累的話，我還是……
曉山瑞希,啊哈哈，就知道妳會這麼說～！ 
總之，妳們如果哪天想開心運動，歡迎隨時來問我！
曉山瑞希,然後如果是功課，只要請教真冬就行了吧？
朝比奈真冬,………… 
我只會講答案喔。
曉山瑞希,那就夠了！ 
非常非常有用！
東雲繪名,那樣根本學不到東西吧。
曉山瑞希,真冬妳覺得呢？ 
如果和我們同班會怎麼樣？
朝比奈真冬,……感覺繪名會天天遲到。
東雲繪名,啥？ 
可以不要隨口就說出這種沒禮貌的話嗎。
朝比奈真冬,我只是照實把心裡的想法說出來而已。
宵崎奏,不過如果是上美術課，感覺繪名就會好好出席。
曉山瑞希,我懂──！不過她畫畫的時候會「嗯、嗯」地嘀咕個不停， 
還會突然大喊「感覺不對！」， 
坐在她旁邊的人應該會被吵到受不了喔～
東雲繪名,我才不會那樣呢！
曉山瑞希,咦？ 
妳自己沒發現嗎～？
東雲繪名,……咦，真的假的？ 
我真的那麼常自言自語嗎？
宵崎奏,……妳忘了關靜音的時候偶爾會聽到……
朝比奈真冬,偶爾？ 
妳是想說「常常」吧？
東雲繪名,咦，等一下，所以到底有沒有啦！
曉山瑞希,啊哈哈！ 
不過，只要聽到繪名的聲音就知道妳正在努力， 
我還挺喜歡的喔。
東雲繪名,我說啊…… 
不如說妳們都只會講我，瑞希自己還不是──
曉山瑞希,啊～聊得真痛快。 
結果，我們最後好像就只是很平常地聊天而已欸。
東雲繪名,就是啊，如果只是要聊天， 
根本不用來這麼恐怖的地方吧……
宵崎奏,不過，我很開心。
宵崎奏,而且── 
我現在，應該作得出曲子。
曉山瑞希,咦？真的嗎？
宵崎奏,嗯，都是多虧瑞希帶我們去了這麼多地方， 
說了這麼多故事。
東雲繪名,不會吧， 
那些故事讓妳有了作曲的靈感？
宵崎奏,嗯，像是神社姊妹的故事，還有廢棄校舍女學生的故事…… 
都讓我意識到了──在我看不見的地方， 
還有許多沒獲得拯救的人。
宵崎奏,聽完瑞希說的那些故事，我就在想 
「什麼樣的曲子才能拯救她們」、「想作出能傳達給她們的曲子」…… 
想著想著，就自然而然掌握到曲子的感覺了。
宵崎奏,瑞希，真的多謝了。
曉山瑞希,這樣啊……太好了！！
曉山瑞希,哎呀～我不知道奏和繪名會這麼害怕， 
就這樣邀了大家來……本來還很擔心會怎麼樣呢， 
既然有幫上奏的忙就好！
東雲繪名,完全沒幫上我的忙就是了…… 
不過，那棵櫻花樹倒是給了我不錯的靈感。
朝比奈真冬,……話說回來，時間沒問題嗎？ 
開往附近車站的公車是不是5點發車？
曉山瑞希,啊，對耶。 
那我們差不多該走了！
宵崎奏,真冬今天覺得怎麼樣？
朝比奈真冬,……去了平時不會去的地方……
朝比奈真冬,我大概覺得挺有趣的。
宵崎奏,這樣啊，那太好了。
東雲繪名,覺得有趣的話， 
就露出開心點的表情嘛……
朝比奈真冬,繪名倒是都繃著一張臉呢。
東雲繪名,來這種地方，正常都會繃著一張臉吧！
曉山瑞希,……呵呵。
曉山瑞希,（她們三個看起來都很開心，真是太好了。）
曉山瑞希,（我今天也玩得很盡興， 
還看到好多大家意想不到的一面。）
曉山瑞希,（……真希望以後還有機會這樣一起去玩。 
下個月……或者明年……）
曉山瑞希,（嗯！再一起去玩吧！）
曉山瑞希,大家聽我說！
東雲繪名,嗯？怎麼了？
曉山瑞希,今天真的玩得很開心，我們明年也像這樣……
曉山瑞希,明年……也……
宵崎奏,……瑞希？
曉山瑞希,（……這是為什麼？）
曉山瑞希,（總覺得有什麼堵住了胸口，讓我說不出話來……）
宵崎奏,怎麼了？
曉山瑞希,啊……呃……
曉山瑞希,啊哈哈，我忘記自己剛才想說什麼了。
東雲繪名,什麼？真是的，瑞希也太早有癡呆症了吧。 
振作點好嗎。
東雲繪名,話說，公車就快來了哦。 
我們得趕快走了。
曉山瑞希,啊，是、是啊。
曉山瑞希,（……我剛才為什麼說不出口……）
東雲繪名,瑞希──！
曉山瑞希,啊，知、知道了！ 
我現在就過去──！
